id,name,region,distance,climb_score,effort_count,start_latlng_lat,start_latlng_lon,end_latlng_lat,end_latlng_lon,average_grade,maximum_grade,total_elevation_gain,surface_type,polyline
10559492,Harije (iz Podgrada),['Ilirska Bistrica'],1323.7,4.64,1325,45.546432,14.191411,45.55392,14.199816,5.8,16.4,80.0,unknown,ex~tGiwruAAeBKkASyAGMQSEIc@o@o@m@wAeAi@_@IEG?CMo@k@}@k@s@o@gBiAMQgBoAq@o@W_@MYGU@GI_@E_@Mk@HUAQ^sA^_AR_@Ng@DU@w@Ca@Oq@MUUQ_@QYCQ@e@TKLEHQPKNQP_@P]HeAA[KgBaAiB}@uCqAo@S
26671555,Podbeže climb,['Ilirska Bistrica'],2010.5,9.0024,81,45.534819,14.165607,45.547269,14.151105,6.6,14.8,136.4,unknown,qo|tG_vmuA?ZQl@Qb@[d@Uh@[n@k@Xm@LQAYKS?IEy@n@a@T]HOKU?c@BOl@C\Bf@ObAe@tA[hAO\a@t@[Zg@z@m@^OVCT]jAm@nAK\Y`@I`@QXOJeA`@_@Rw@r@AHi@p@Wb@_@t@a@dAMn@Uh@Md@a@j@c@|@ON[f@{@dAwA`C]p@[|@YlAQbAUv@KH[NkANm@RgAdAOVu@n@kAhBa@h@OLWJq@IQFMXe@jBMhAWpAWb@QJQFSAYEWOc@_@W]m@qA
12827530,OBROV A BLOC,"['Hrpelje-Kozina', 'Ilirska Bistrica']",4407.1,-0.2673,2194,45.540925,14.091378,45.524192,14.137267,-0.3,18.5,89.1,unknown,wu}tGaf_uAl@aAh@iApDgJd@qANg@Hm@Fo@Do@EmEDgNG_JF{B?wAC[G]o@sCScAMcAm@sCOkAAiA@e@Fi@Je@n@gB`@}@V_@`@eAJc@NiAXsFGaAM}AIeC@oFBkALiBLmA^mBZcAP_@j@s@lEsDdE}ChBcBX[Ta@`@mA|@oEf@oBrFkPx@yBzCaJZu@^q@b@e@TO~BkAROPS^o@lAaCPWTSVOXI|BUTKRQ^k@jBiE@SdAaCXw@Hk@@SCsB@k@BSNc@d@m@r@g@`Am@|AgAVUd@e@HOn@mBv@oB`@_BBQd@mAr@oClBeGh@yEh@iD
25125480,Zalči - Podgrad climb,['Ilirska Bistrica'],3373.0,3.193,1522,45.543703,14.169762,45.521296,14.151155,3.1,7.0,103.0,unknown,cg~tG_pnuAlCrDn@bART^XXJVHv@@r@Eb@IXMdEaChEaAbEv@|CnCnDlAf@FpCxB|A~AfBhDr@pBr@xAFHnCf@tCaAlCdAbKpIbC\|BU^?lGu@vBQxAPLD\Np@h@RRhAtBb@vARdAl@fCf@rCj@tC`AdCdAxBfArBf@hClAfMf@tDdAtD|@lB~BhD
23625628,starod climb,['Ilirska Bistrica'],822.4,8.383,779,45.504788,14.199157,45.499513,14.195305,10.1,39.0,83.0,unknown,{svtGugtuAVJ`Al@RH\DlAa@hBS\KXWl@w@DEr@kARGF@NJBRHXXf@PRv@tAHZPpCJn@Fj@DpATvAZp@d@p@f@l@j@d@NDLJJBXPnAt@TTB@JK
5735671,Harije-Dobropolje,['Ilirska Bistrica'],2804.6,-0.0984,2639,45.554323,14.200262,45.569904,14.225324,-4.1,4.7,2.4,unknown,oi`uGsntuA_EuGy@oA[]QKQIkBYqAe@w@c@oBoAsC}AiDwBa@_@_CuFiA{C}AgCmBuEI[K{@?aCA]Kw@iBiG}@sBSw@OyA?wBF{@`@{CF_AIcB{@yIQaAW_Am@}AuAaE_@y@i@q@_EqCWUg@u@mC_GeHwOe@y@i@i@gAm@o@O}Gk@
15743432,Podrgrad dwnhl,['Ilirska Bistrica'],3842.4,0.0,1096,45.520937,14.150768,45.544669,14.175442,-2.7,2.7,0.0,unknown,yxytGgyjuAqAgBsB}Ck@oAe@qA]wAUyA{@qHo@sGQiAg@gBu@{AaByCc@aA{@}DyAyHe@sBa@cAQ]m@u@o@g@YOs@Sw@I]BsAR}Db@uFr@k@DWAUGi@[{CmCoEqDs@m@e@We@MSAi@Be@PoAp@i@Lk@?g@Oc@_@_@g@}@qB}AyDYi@_@c@gByAq@o@_@Yc@MiACQCa@QqAu@gC}Bq@g@a@Ua@Oc@EgA@eALs@N_AZ_@NuCdBmAf@m@Fa@Aa@G]Qi@g@iBwCqBgCi@w@wA_CSe@W_AOcAGkA@mAFgBPwCBkAAgAQ{D
24289694,SEVENTEEN Sprint,['Ilirska Bistrica'],351.3,0.0486,15005,45.565815,14.243778,45.56304,14.245714,0.9,5.2,5.4,unknown,iqbuGq~|uAPMd@OlAObBGREPK~@eAzDaFNKLG
2421590,Crne njive climb,['Ilirska Bistrica'],2500.39,13.023819,5359,45.570951,14.243195,45.571139,14.257427,6.9,22.9,188.751,unknown,mqcuG}z|uAnAoAh@Wh@g@`AmAd@e@N]d@{EFeFHsA?c@YiBEg@E_A?gADe@L]jA{@JMDi@Ae@Mc@c@iAg@sB@{AD}@Hi@Z[Jm@JcBFg@LsBFe@Tu@XUJG\e@Na@\o@j@e@\OhAOVIr@_@zDkC|@y@^k@XaAHc@LoAPqF?}BFq@Pg@Jk@Ii@[Ga@fBYn@wAdCUR[Hu@D[DYJiC~AsAf@gCn@o@Z{@j@mAtAiA|@QDw@F{@KMIk@i@U_@_@}@
19924505,Novokracine climb,['Ilirska Bistrica'],1488.0,8.6336,2089,45.493192,14.305156,45.49888,14.290256,7.6,12.4,113.6,unknown,mkttGe~hvAWZ{An@WTINKdAIVMHo@LWPGP[tBMVa@n@MZIZAh@WlBm@lC[|@mApCQl@EVATBVH`@JNNJr@PNHJPDT@l@E^aBdI]`Ai@dAQn@OxAGlBGb@cA~DKVQTeAx@}@nAm@~@SPq@Zm@|@c@`AM^_@~BClADh@
8195484,M.bukovica-Starod,['Ilirska Bistrica'],7124.0,16.28,653,45.526946,14.236344,45.499482,14.195323,4.4,31.2,370.0,unknown,k~ztGcp{uA?l@CVGVkA`CSn@CpA@dDDjA\jBJz@D|A\nATl@Jr@XpDTv@d@~@PRRJZ@tAYZAd@Jh@\`@`@BFb@j@nA`AX\h@|@LJTb@Pl@v@nBLx@@j@E`A@TARI`@Cb@?HDJEVU`@[^UNMVG\@VJ|@b@zB@JAFm@n@[Pg@^UVU`@KLu@f@IPSx@i@dAELa@d@]r@Yv@m@|@Eb@LpAC^If@O`@c@l@IZAdBEd@Mj@Sf@Y|@Q\e@j@y@vAKf@AT@TJ^j@j@rA|Af@`AZbBHv@f@zBT\RJL@NCRILQp@gAj@_BJqAAIEc@YiAEi@@_@Lg@Xk@NOXIRD^h@@FD^EhCUfDMnANtCE`@IX}@bB]jAOt@?ZBb@f@lC@t@IZa@z@Yh@w@fAM\CX`@hAd@vCt@zCD\Rl@LXl@x@NNX^b@^d@j@Th@Tz@F`@D~AFl@Rx@PZNl@VlAXf@TLPFPCp@Hv@\PPJZL~@AvBFbAh@pBJj@LhATbAPlBDNv@|A\^nA\ZZT`@HpAF^PTd@\\L`@Dx@Gf@KjAa@RCd@@lAVjBTT@|B?`DVj@NnAj@b@NV?RCf@WdA[r@OdBGbBNdA|@v@Lb@T`@`@RLTFR@TE`@MXSj@o@`@Yb@It@@LEZa@L[h@}@b@e@b@CHB\\X`@^\HB`@?TIXQ`@c@R[FSn@_APIz@U\ULg@JoALWRGj@LfBf@`ACNB\N^TNDPBRAf@Oj@E|@FfARd@Vh@`@VDRFP@TE^Ol@Q|@G^KPQLEd@c@l@mAV[JCHDDFLf@BXf@h@XTZf@Vh@DV@V?^Gr@@f@\pADd@At@Db@Jb@d@`AHNVXh@^RVn@f@FBR?VHb@^JPd@^DATO
6913151,Ubrš,['Ilirska Bistrica'],1631.2,8.036,3778,45.503987,14.347947,45.493649,14.34697,7.0,17.9,114.8,unknown,{nvtGsiqvA^`@JFL@PId@c@vASZSLWZg@l@c@f@Kd@FNA^o@JGNE\D`@@NWDgAj@}@h@m@TEPAj@TBAPGZOFK^UVEh@LVBNFJNDHBn@ARJl@NLX@DAd@g@JIt@M^@RCNBHFNVVJJ?bA]D?XGNARBhAz@Vf@@FC^Qf@c@b@GPIx@Cj@S~@AFNp@PTT?Pi@Xe@b@]JUNQ^cATQl@o@ZWJ?\Er@@^HVPh@`@n@r@b@v@`@h@b@`AFBTZZn@
15501795,Strma Reber (nova cesta),['Osilnica'],8106.8,0.0,2090,45.530356,14.688373,45.556771,14.727111,8.1,19.2,0.0,unknown,us{tGiysxAaAa@SMOQsAsCc@aB[aCMmBEY]kAMw@C[?_@D{@F]HYpA}BJ_@B]?_@Oy@IWMSMYI[E_@Ac@L}@Vy@F]?a@My@_@i@UGk@ASGQMgB{@g@Mk@Cw@VaATY?cBEWIUOg@Is@Pk@x@OzAg@lAcAHy@QqAHqAb@iAJwBGs@Lq@Xg@La@CeAc@qAWSIw@q@WOQ[[y@_@s@c@q@w@w@OW]w@gAwAm@eASSaBoAk@eAOQSOSEaAASEe@c@m@y@SO]i@SMSw@Iw@Qq@Km@]aAOMOMQGS?ODc@Hw@^e@AUBk@Ec@UWKe@]q@_A]s@Wy@wAiGSmAe@qAEYa@mBUo@E[Gy@HsADWXk@p@}@LWH]Fy@Lm@d@}@L{@J]N_AHgAAcAScCAcADaALw@Ts@zBgFHe@Ca@GYMUQQQGS?ODONYh@a@`@a@TOAMFOFOJSf@WbA_@x@OPi@t@AVg@hAY`@]\_@R]Bo@As@Hw@\QBQCEWLSjAU`Be@`@a@Zi@?[QEa@j@_@Xc@CaAO[YCUJIP?d@VTD`@ELIJOj@iCVk@BW?WIQODa@`A]`@q@^Q@OC@YRo@f@{@\_@JQDUGWSBOH_A\SAKMDSZ[n@_@LOFWISMAOFc@XQDQGBS|@m@h@u@LSvAgEDWGSY?Yn@[h@SJQEAYFWj@mAp@y@d@y@l@g@`@m@`@oAV{BDcARgCAWQGONOtAKXKVk@z@Yj@OJMKBY^kAXsATkB@YE[QMQPWv@OXc@b@gArAQ?A]RcALa@Fa@B_@IoBMg@m@iBKc@m@kBIg@Cg@FaBLu@Pq@VkBPcDPq@Fu@KSSBOR[dAg@z@mA`Bg@dBQFGYHs@TmADw@@{@LgBFW@UAYMMQFOn@Qj@y@zA[\a@PYDOASEsA{@w@o@aA[u@JiAVS?WEUSg@aAgAsCKc@M_@a@sC]{@QQSEg@Cw@Fw@?kBNcAT_@Rw@P
24632668,Strma Serpentine down,['Osilnica'],3817.9,0.0,1744,45.553021,14.724803,45.547156,14.713186,-9.2,-1.4,0.0,unknown,ka`uG_}zxAp@SXEV?XDZLXPhBrAXNVJV@VCTKTSTYd@aAl@mBHKH@DLA`@QrAMlBOnAYxAAVBPFHH@JKZcALUfAuAP]Na@h@_BLULGJHBPAVUpA_AlHOpAEt@?l@Fj@\lAp@pBZlAJd@Dh@CnAIfAU|A@h@FHJALM^g@d@i@PY`@uALWLEJDDNARUxBQ|@c@zACT@LHNL@LEj@{@\q@H_@T}AHUJGHHBP]pEUhAYdAUn@i@hAY`@kAxAs@tAIVCRBRFJH@LGJKLQb@cAJMJAHFAPEReBpESZSVy@j@IP?RBPNBREp@o@LCHBHJAJINmAn@MPIRATBLL@RGhAk@LEJ@DH@NIPoArBKVCVDRJJL@NGb@_@PUPYTm@JKJBDRAVGXg@jA]zAQTSHWCaA[Q?KLAP@RLLPFf@Jn@DT?PK\i@LMJAJD?LM\u@d@yA^iATMLGPCRBRHJTC|@e@VIVCt@@ZCZKXOXWV]Rc@f@qAl@qAt@sBN]TWTQVE
12494221,Zgornji Čačič - Strma reber,['Osilnica'],4543.2,34.4694,3387,45.546198,14.71339,45.556211,14.72758,8.7,19.1,396.2,unknown,uv~tGuuxxAWe@YUQE_@Lm@dAKLMHQHo@DSJU^s@pBy@bBUj@I^Yr@Y`@MJ_@POBa@Bu@Ae@Fo@XUDO?MICODQLQjDo@XSTUFIJa@CIEAu@r@KFMBq@Es@OQKMQCK@OHMJCRBp@Rj@CLQFQZuA^{@Fe@ASEGI?OLOf@W`@g@Z[LODSAC]f@kAPY`@c@NUBO?KGMO@c@Ty@RKACECYFQtAy@HIFYACMOSJm@b@UDKIAWJSbAm@T[Ra@dAaDXk@@KAKKMSJSj@i@t@YDCECSB_@b@eAVe@`@m@TSn@}@TWXa@DOn@uBNcALkCLcACUOEQFEPSvAYn@k@`AKNWVGCAIj@kC\}CB[AQGISDGH_@hA{AlBWVG?KMAEVwAJkABy@Ay@Kw@K_@wAeEO}@C{@JwAn@uFL{AD_@Rq@@u@AESGWRw@vBcBfCc@hAGDE?IO@I^kCL{CTcB?QCMKGMFITKh@q@~As@`AURQDWCi@WqCwB_@Ms@Cg@Hs@VUBa@IYYOc@_B}Fi@iCSg@KIm@Ue@AqA@}AUi@Bi@J
7111515,Strmo reber iz Borovca,"['Kocevje', 'Osilnica']",5727.2,20.9715,2254,45.546506,14.782985,45.556898,14.727203,5.5,49.0,381.3,unknown,sx~tGshfyAAVWzAW`AKTWZe@Ts@h@k@n@Y`@kA`C}@`BoBhEwBjC_BfBg@x@[v@}@pDUr@]t@iAvD]t@m@v@i@h@QJa@Lu@Fu@EcB?gAEOAMG]G}AI}ARo@DmBMo@Hg@\i@|@g@tAgA`EmAdDi@|BgAfCOf@[|AGZE`AQp@St@QXUt@k@bAQz@CXBFBPCZDd@H`@?h@APId@m@bBsA`Cm@|AMb@KRgAnDk@`AM`@OvADjAGhAe@|AIt@FrBC|@e@fBKn@YpCG|A@\C|@CFDd@HVD`@h@~ALh@?f@CRIV?VMl@InBEN@HC|@Oz@w@hBGd@IjAAHDRARWrBOd@yAvBQj@Sx@I~@[hA[x@e@`AMl@En@C`BEn@@lADh@Ld@Bz@GXQvBSdA@NSzABv@Lt@PzAf@~B^bAt@dBJPb@~@TZNf@JhAANKf@E`@WdAWj@Mf@SdAE^A^BTErBBb@?p@CpBDfDVt@NXVn@`AtBLf@Tj@\rAP`Br@bBh@z@HXH`@Hz@Kj@Yp@GXWd@[pAElAHf@?h@It@@`@Jb@fAhBVRp@t@l@z@l@n@RNZd@L\\fB\d@nAx@l@TpB`@p@Tp@NXXd@dANNZLb@BFE
25158476,Strma reber last 2 km,['Osilnica'],1170.9,5.8788,3591,45.550553,14.723239,45.556192,14.727538,7.1,14.1,82.8,unknown,}q_uGeszxAEECSNo@XiBFiADoANmA?GGWKGKFKTEZWt@Sd@e@n@WR]NW@a@Gu@a@oA_Aa@WKGWEc@C[DeA\]DMA_@UGG_@eAqAeEo@gDM]QYUMWA{A@a@CmASc@H{A`@}@b@I@GHl@]pAe@
15060374,Strma Reber-Borovec spust,"['Kocevje', 'Osilnica']",5627.6,-3.289,3725,45.55696,14.727195,45.546675,14.78228,-5.5,15.4,59.8,unknown,_z`uG}k{xAUCWKWW_@y@OQOK}@WyD}@WKi@a@SWO[I]MaAK_@OW{@u@c@e@s@aAyAgBQYO_@M]?sAGoBBoAFe@Je@l@eBHc@Hg@@k@Ig@O]]]e@aAa@uBkA{DQg@{@oBy@}BDq@C_B@wEE_CBi@^yBRc@XYLe@Hg@Bg@?g@Ei@Ke@iA_CyAkDk@yBOqAKaC?e@JoA`@qC@k@Ag@MqAAi@LmEBi@PiAb@w@v@gDd@mCN[TSRW^y@H]RiEFi@L]PWL[`@gCEi@BmAHc@TkBNa@Ka@?c@J]Y[Y}@GuA@}AJ{ANwANwATsAFyC@_AL}@To@Lq@Bs@AgABk@DUXu@l@mAd@aBd@kBf@}ALUPSj@y@LWf@oAVy@Cc@@c@Ke@C_@?g@BmAJa@ZYt@sBn@cCx@oDb@oAf@kAx@cDv@sBxAiFx@eBTUp@g@hBNn@@jC[pCb@tEFb@Ab@KPG^Yl@m@LSZi@Xq@lByFlAoE^_Ax@kAvA{AtAeBd@u@tA}CvCwFT]VWdBsA`@u@La@
12063747,Ribjek - Strma Reber climb,['Osilnica'],7407.2,78.109,81,45.533002,14.73046,45.556508,14.727516,9.5,49.6,822.2,unknown,gd|tGk`|xAOH[VWB{@Gk@OSIQQMUQMUE}@EmC_@g@LUBMIa@a@QCUHk@t@a@b@iAb@e@Ag@HQPKREXH\RNFVDZ@\Ot@KTMNWp@Sp@]b@GVAP?zAJv@ORSDOLKXA\MbABx@CZKPg@AOLYj@GVM\]b@[~@EbAS|@c@h@QXI^q@r@YNWTYNkBh@s@NQHGHK\?d@Ib@I\Un@Yj@URk@^MPMx@KZGZFX^b@JRd@xBD^@~@A`@YxAc@hA}@vAI`@E`@AXHz@HZXl@T~@CjBOdAMl@EjBB^HZ^j@Zr@F`@FbADRTb@b@`@N^XxAGTIFY@QEIGS_@Mc@MUaAaAe@[o@y@U]Yo@WgAOOCx@WdAUnABXLZFXS@QKa@_@]e@SESIgAGy@JWFQTYFk@?YFe@R_@?SGSMMQ_@aAQOK@EHClACHGBKIGe@Og@[Y[E[LWZWj@KH[Ju@JSNWd@Oh@o@|Ak@hAUx@Qb@KR[b@SNSJu@Fg@?i@Dw@ZUDUI?]RK~@MlAYb@WNMVs@?IEEK?k@l@UFeAGi@KS[?Y@CNET@`@ZRDP@PGJKPe@VmAXy@Fe@EUCCIAOPYj@OL]VYLYBGCCUPo@^y@f@m@DM@MCOICQD_@Ni@JMEGOHWp@a@f@]B[EWWAg@d@OHK@EACECKFSNOh@WNQTa@p@_BJa@h@sA?c@OIQPWn@MNQJQACGAG@MH[JSFWJSt@gAz@{@PYVk@|@iCNc@Fi@DsBHy@?QCMIKEACBELMdAMf@MXcAzAKFMGAE?SV_APgATiCAUEOICCDg@nAs@t@m@z@MDGAEEIMPoARgB@a@C{@SqAy@yB_@eAQaAEiA@i@Dm@X_B\kCHkBFe@Pm@@]CGKEOJw@tBu@fAQ\Y\Q^Qh@KLEAIMAe@ReAHu@HcDJoACOEMIDEJQt@e@dA{@vAGFOD_@Ac@M]Yu@e@e@c@u@e@k@E]@Q@g@N_@HS?SCUKMMa@y@sAqEi@wCKYQUSMm@KYAq@FK?q@G_AWIAa@Bc@Hk@T
25158447,Mirtoviči full climb,['Osilnica'],859.7,7.2496,2096,45.502464,14.797447,45.505012,14.792341,9.2,21.8,78.8,unknown,kevtG_ciyAi@LiAPa@NIFg@p@cAnBuArBk@TmAZgBbAcAPOFOH_A|@WDU?[LYZc@`ACRBNV?VEZBh@Ph@Xh@\|@DH@PHJRl@|ANp@B`A
1489070,Segment,"['Kocevje', 'Osilnica']",3005.33,11.8566,2294,45.5612926371,14.7586356662,45.5566780642,14.7273826506,6.3,13.0,188.2,unknown,auauGmpayAC\QZCJCl@B|@Z~@`AlB`@r@F\?^Kp@_@r@KLELCd@On@Jj@AXHp@CT_@~@QPW`@CXIVId@C~@F~@EZLhAA`@K^DXAHIL_@Rc@HKFKFW\SnA?RDP@h@c@t@_@vA[h@Sv@E^AdAMzB?`@NbBA~@M`BUbAO|CV`Db@jBxAzD`AhBTp@H^Db@@v@Cn@GXa@jAm@hAKZGd@JbEEvAEf@JtBAv@Bb@Dd@J\hBtEv@pCf@xBTh@Rv@`@n@JXHZB`@CbAc@tAGl@Ov@Ip@DrACpB@`@Jj@Zd@l@n@~ArBRVj@b@f@f@Nb@^zBLTTX`Ab@hEdAZJPJTT^`APRTLVB^KRIXS
9506290,borovec,['Kocevje'],3475.8,0.0,3799,45.564172,14.801424,45.549853,14.78544,4.4,34.6,0.0,unknown,agbuG{{iyAn@tCBxBDh@N|@Bd@@lAGf@M`@SZUVYLi@HYEOKOQISOm@ImCGa@M]QYUQiA[SIa@]q@q@SMY?YG[?WPOTsA|Cm@`BKROJWDQHSPs@z@O^UjAAr@D^DV\h@r@f@Vb@Vh@b@lBVl@NRNPPLj@VjBp@bC`Ah@B~@MTNj@r@r@r@^h@f@lAZfA^p@|@dAf@\VHp@LZBX@ZAh@Kn@Qx@c@XGn@?RCp@_@NEP@PFNJj@~@LNr@pARHn@J`Al@THXDt@Ej@c@NSHUPQXGVHh@^jArAlDxCz@|@V^x@fBz@~An@f@RRNXNXRv@RvAJXNPPFPC^g@TMT@TJh@`@rAv@`AbAVNZB~AUXDZT`AhAj@Xh@LRL^l@\VHDV?TEj@WVCVJNZJ`@`@x@b@^d@T
26277159,LAZEK,['Kocevje'],386.3,0.6888,5854,45.572149,14.844202,45.571993,14.849136,4.2,5.5,16.4,unknown,{xcuGggryAE_BFmCPwEEyINyD
1031588,Segment,['Kostel'],5454.14,16.621,1744,45.4752278421,14.8794892151,45.5044315662,14.8911699839,5.5,14.1,302.2,unknown,c{ptGwcyyA_@]]Ws@UaCe@uAOa@?YGe@HuAb@GCU?KHO@]Lc@?}@^aAPWLyCv@e@@YEg@Jq@VU?WHc@Aa@Hi@?MAi@[YWkBsDcAwAY[qA_DW[m@g@oAqAe@o@a@{@Oe@Ek@GB@@DENc@R_@XSXIRAj@@r@PTLNB`@KXOR_@BQZ{@H_@PgBHaCHq@J_@PYRUTORGnBQl@KVURc@DOBe@Ae@K_@W[}@u@_@e@uAkCM_@OgAImAG[?c@Bi@@o@CiACWOk@u@kCc@wBIs@KqCKiAO}@m@oCWyCQkAI_AMi@i@yA[m@w@w@yCcCsAyAs@aA_CiEW]oAiA}@m@m@YcG_B{AWa@CaAE]@o@CsDCo@F{@Zu@`@_@\e@|@c@dA_@f@]l@s@t@m@t@_B~A_CvCo@|@i@~@a@v@s@pBu@~AqAbDy@dBUl@o@nAm@~@qA|AsBtBy@n@a@Tq@TkBPi@?UDaBl@m@Fs@KsAa@s@Ya@Mi@AyANo@?_@Cg@Mo@Uk@Mg@Ak@@e@R]V]\s@|@uAfC
17745729,Dejčitov klanček,['Kocevje'],330.7,0.0,4048,45.556365,14.86439,45.559197,14.865009,2.4,4.9,0.0,unknown,gv`uGmevyAq@Mq@?eDd@k@?k@C_@Gq@UaCoB
18872731,Kaptol climb,"['Kocevje', 'Kostel']",787.1,1.073,6064,45.530152,14.859266,45.523377,14.858393,3.7,7.5,29.0,unknown,mr{tGkeuyAdA@ZEr@[`A}@b@[x@_@h@QRCRAd@BdBXj@DxBv@~DlAbBj@`@JhAd@`AJx@XvAj@l@D
9470805,Colnar spust,['Kostel'],4908.9,-2.3363,5711,45.50126,14.892346,45.475627,14.879753,-6.1,13.0,38.3,unknown,{}utGct{yA`@?dBl@d@Jb@DdAGd@Kb@Ob@Mb@EpBGf@Kb@O`@S~@u@rAqApAwAt@cAXe@zAaDtAcDxBqF`AoBhBmCdDmDnAwAr@cAxAiCn@{@ZYz@a@^Mz@MbBIdC?hABfAHdAN~@VxAh@~Bv@^N|@h@^VXZxApCzAlCbA|AfAjAbCnBXXVZl@`A`@rAXtAn@~El@jDPxATxDPvAtAlGJ~BDxB\rBd@nB`@`An@p@n@j@PXH^@`@C^GTQVSNSFWDeBNq@d@QZOZYjB]fEYbAi@p@YLu@DqA[w@DWNSZY|@?b@D^Zx@b@v@j@r@lAnAt@j@T^`ApCzBbEt@|At@j@~@H\EjCk@zFwAlB_@|FqAx@K\?lCj@dBb@l@P
23622846,Ajbig Climb,['Kocevje'],705.5,3.8628,77,45.545043,14.785976,45.540908,14.791585,7.4,15.8,52.2,unknown,oo~tGi{fyAj@oCFO\i@HWBc@EkB@OHOp@a@V_@NcABi@FYLUPQ\e@RSRO^e@r@q@TKl@E\O^u@h@m@HQRSLYVW^Qf@M|@[~@a@
11307230,Knežja lipa-Videm,['Kocevje'],1605.3,2.3865,7529,45.550463,15.009536,45.543683,15.026916,3.7,16.7,64.5,unknown,kq_uGqprzAFm@Pg@PYp@y@Te@j@uCtAiFF_@Da@@{BFs@Lq@~@gD`@oCPc@fA{B^cAPu@VcBNm@Xg@`AgAZc@b@{@Ps@`@qCLg@Pg@n@oAv@}BPs@r@yDXiAVe@jAkAr@_Ah@aA\{@Ja@Ls@VwBViEJi@Lg@\u@
18296287,Meditov klanček,['Kocevje'],304.6,-0.0054,10579,45.56859,14.950951,45.568255,14.946894,-0.1,6.6,5.4,unknown,ubcuGmbgzAEnAAjABhAFbAz@xIFdAC`B
18477240,Rogati Hrib,['Kocevje'],4030.8,0.0,51,45.551619,14.934352,45.570369,14.904123,3.5,20.8,0.0,unknown,qx_uGuzczAUlA_@|@ENKr@@RTr@h@~@RTd@^v@fA@NCh@Nn@Fn@HTHPj@f@Jl@Bz@Dn@?p@YnAq@dASf@k@pBMZ[bBJnADnBStE_@bCYzB?lANv@D^CjAGfAg@tCGx@CfAUtAEdAIx@Mj@Ip@YjAo@zB[r@MN[Tq@|@KRMJk@RoAZgA\c@Je@@kALKB}@b@e@HkAZ[DoCTcAPe@Bc@A{ATQ?OGs@Gu@B{@VYVS\CH]vBKdASxDG`@Uv@q@bBk@bA_@^[d@YZq@|@m@vAWr@Mp@m@lA[f@g@n@_Az@mAr@}@NiAd@]^Q\m@nBGn@EhBAp@DfBAR@NPVJTDZ?p@Sx@UpASt@OVs@v@_@PWPw@Vo@Pg@\i@L_BBq@M_@Qw@o@OUc@a@o@_@yAm@aBi@UCaANu@AQBI@YPODWPg@Ti@^]\o@bA[n@Sh@EX
5916963,Gorenja Žaga Climb,"['Kocevje', 'Kostel']",749.9,10.2604,69,45.521296,14.917163,45.527434,14.919234,11.3,39.1,90.8,unknown,a{ytGgo`zAm@cBQ]Yc@u@q@m@{@a@e@{@q@a@UUIgAMoBMuAQQ?a@DkACc@Ig@SQCw@ByACU@a@Js@?a@Jc@NUBWJQBGA
21587136,Rimsko Climb,['Kocevje'],705.2,6.93,133,45.558213,14.994573,45.560969,15.001049,9.9,19.3,70.0,unknown,yaauGasozA{@uAQGa@CY@k@LU?UKc@_@QSKYUwAEs@Cq@@cAJe@PgC@g@Iu@Ia@i@wAo@uBWoAQ}AKQMKSISSI[OeAOW
17174053,Čeplje tempo,['Kocevje'],2879.0,9.291,4203,45.538979,15.045466,45.543166,15.028168,5.7,21.4,163.0,unknown,qi}tGcqyzAk@N_@PUXYj@ORe@\SBo@?s@Es@G_ACu@FYNo@x@y@rAa@^gAjBm@tAa@jAu@dBgAtBQTMHWB[GQIYYMWe@iBWa@IEQGu@?i@FmAX}Aj@[PkAd@{@Hs@NWP_@f@cAhCc@b@UFYAQGoAiAg@Qo@EoAD]HKLCH@VLPH@TAPBv@VpA~@vBlAnAl@dAp@NN`@`AZh@nBvCjA|AJTHf@@nAHv@HVFFPJ\Df@Nb@^V`@Rr@Dl@Ef@EVM\aAlBO^EPAh@FXRZTR~@l@^@n@MhAGZBf@LVRLRP\Tp@ZjA^rBHrA?bDMnGIdC
